seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
4042,validation,off,200,0.001,128,256,199,1.6430212765028982,0.8177083333333334,1.710007667541504,0.7521613832853026,StandardAE | s2345,2024-03-08 13:06:51.498004
8096,validation,off,200,0.001,128,256,198,1.588668490901138,0.8731060606060606,1.6874781847000122,0.7732949087415946,StandardAE | s2345,2024-03-08 13:06:51.498004
128000,validation,off,200,0.001,128,256,188,1.5983808763099439,0.8633996212121212,1.6522821187973022,0.8059558117195005,StandardAE | s2345,2024-03-08 13:06:51.498004
42,validation,off,200,0.001,128,256,196,1.591311053796248,0.8697916666666666,1.6994332075119019,0.7588856868395774,no_pareto | s2345,2024-03-08 13:07:18.439127
2024,validation,off,200,0.001,128,256,188,1.5894060893492266,0.8721590909090909,1.699828028678894,0.7627281460134486,no_pareto | s2345,2024-03-08 13:07:18.439127
4042,validation,off,200,0.001,128,256,196,1.5876971049742266,0.8738162878787878,1.6766209602355957,0.7867435158501441,no_pareto | s2345,2024-03-08 13:07:18.439127
8096,validation,off,200,0.001,128,256,191,1.5915076226899119,0.8693181818181818,1.7024210691452026,0.7569644572526417,no_pareto | s2345,2024-03-08 13:07:18.439127
128000,validation,off,200,0.001,128,256,197,1.591625903591965,0.8700284090909091,1.6768399477005005,0.7838616714697406,no_pareto | s2345,2024-03-08 13:07:18.439127
42,validation,off,200,0.001,128,256,194,1.5545065547480728,0.9064867424242424,1.6861696243286133,0.777137367915466,pca single_task_stacked | s2345,2024-03-08 13:07:45.809886
2024,validation,off,200,0.001,128,256,198,1.5494480385924831,0.9114583333333334,1.670759677886963,0.7848222862632085,pca single_task_stacked | s2345,2024-03-08 13:07:45.809886
4042,validation,off,200,0.001,128,256,197,1.548721725290472,0.9121685606060606,1.6535086631774902,0.8040345821325648,pca single_task_stacked | s2345,2024-03-08 13:07:45.809886
8096,validation,off,200,0.001,128,256,128,1.5445307023597485,0.9169034090909091,1.6833133697509766,0.7790585975024016,pca single_task_stacked | s2345,2024-03-08 13:07:45.809886
128000,validation,off,200,0.001,128,256,197,1.5501540285168272,0.9107481060606061,1.6495460271835327,0.8126801152737753,pca single_task_stacked | s2345,2024-03-08 13:07:45.809886
42,validation,off,200,0.001,128,256,198,1.6549852652983232,0.8115530303030303,1.7953214645385742,0.6618635926993276,p_decor | s2345,2024-03-08 13:08:13.305793
2024,validation,off,200,0.001,128,256,199,1.647124135132992,0.8198390151515151,1.7667654752731323,0.6935638808837656,p_decor | s2345,2024-03-08 13:08:13.305793
4042,validation,off,200,0.001,128,256,193,1.6592635747158166,0.8082386363636364,1.7637505531311035,0.6974063400576369,p_decor | s2345,2024-03-08 13:08:13.305793
8096,validation,off,200,0.001,128,256,197,1.650483908075275,0.8167613636363636,1.784293532371521,0.675312199807877,p_decor | s2345,2024-03-08 13:08:13.305793
128000,validation,off,200,0.001,128,256,199,1.6497505108515422,0.8165246212121212,1.7674452066421509,0.6954851104707013,p_decor | s2345,2024-03-08 13:08:13.305793
42,validation,off,200,0.001,128,256,199,1.7050620642575351,0.7580492424242424,1.8538808822631836,0.6080691642651297,p_minsg | s2345,2024-03-08 13:08:40.653676
2024,validation,off,200,0.001,128,256,198,1.678438688769485,0.7883522727272727,1.8277902603149414,0.6368876080691642,p_minsg | s2345,2024-03-08 13:08:40.653676
4042,validation,off,200,0.001,128,256,199,1.7084750695662065,0.7547348484848485,1.8393293619155884,0.6243996157540826,p_minsg | s2345,2024-03-08 13:08:40.653676
8096,validation,off,200,0.001,128,256,199,1.6723362279660774,0.7961647727272727,1.8306225538253784,0.6368876080691642,p_minsg | s2345,2024-03-08 13:08:40.653676
128000,validation,off,200,0.001,128,256,199,1.682672923261469,0.7838541666666666,1.826512336730957,0.6368876080691642,p_minsg | s2345,2024-03-08 13:08:40.653676
42,validation,off,200,0.001,128,256,194,1.727115248188828,0.7419507575757576,1.8179657459259033,0.6455331412103746,p_ming | s2345,2024-03-08 13:09:08.242580
2024,validation,off,200,0.001,128,256,191,1.7574446670936816,0.7107007575757576,1.7954308986663818,0.664745437079731,p_ming | s2345,2024-03-08 13:09:08.242580
4042,validation,off,200,0.001,128,256,196,1.7454157489718813,0.7237215909090909,1.7954320907592773,0.6666666666666666,p_ming | s2345,2024-03-08 13:09:08.242580
