seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
42,validation,off,200,0.001,128,256,198,1.0831479195392493,0.8267045454545454,1.3238886594772339,0.5763688760806917,VAE | s2345,2024-03-08 13:01:19.672969
2024,validation,off,200,0.001,128,256,195,1.0894019603729248,0.818655303030303,1.303411841392517,0.6003842459173871,VAE | s2345,2024-03-08 13:01:19.672969
4042,validation,off,200,0.001,128,256,197,1.0876920042615947,0.8207859848484849,1.2890660762786865,0.6147934678194045,VAE | s2345,2024-03-08 13:01:19.672969
8096,validation,off,200,0.001,128,256,199,1.076390833565683,0.8316761363636364,1.3094912767410278,0.5869356388088377,VAE | s2345,2024-03-08 13:01:19.672969
128000,validation,off,200,0.001,128,256,199,1.075132789033832,0.8316761363636364,1.316784381866455,0.5878962536023055,VAE | s2345,2024-03-08 13:01:19.672969
42,validation,off,200,0.001,128,256,196,1.3767984961018418,0.53125,1.4437141418457031,0.4562920268972142,p_link | s2345,2024-03-08 13:01:47.874261
2024,validation,off,200,0.001,128,256,195,1.381637894746029,0.5288825757575758,1.4369776248931885,0.4553314121037464,p_link | s2345,2024-03-08 13:01:47.874261
4042,validation,off,200,0.001,128,256,199,1.371486819151676,0.5402462121212122,1.4211933612823486,0.4745437079731028,p_link | s2345,2024-03-08 13:01:47.874261
8096,validation,off,200,0.001,128,256,196,1.3718368790366433,0.5352746212121212,1.448567271232605,0.44668587896253603,p_link | s2345,2024-03-08 13:01:47.874261
128000,validation,off,200,0.001,128,256,197,1.3648030071547537,0.5447443181818182,1.46393620967865,0.42843419788664744,p_link | s2345,2024-03-08 13:01:47.874261
42,validation,off,200,0.001,128,256,196,1.1300807577190977,0.7741477272727273,1.3192498683929443,0.5840537944284342,StandardAE | s2345,2024-03-08 13:02:15.213455
2024,validation,off,200,0.001,128,256,178,1.125308065703421,0.7800662878787878,1.3295621871948242,0.5677233429394812,StandardAE | s2345,2024-03-08 13:02:15.213455
4042,validation,off,200,0.001,128,256,184,1.1293147946849014,0.7743844696969697,1.3162779808044434,0.5811719500480308,StandardAE | s2345,2024-03-08 13:02:15.213455
8096,validation,off,200,0.001,128,256,172,1.1329818927880488,0.7708333333333334,1.336027979850769,0.5619596541786743,StandardAE | s2345,2024-03-08 13:02:15.213455
128000,validation,off,200,0.001,128,256,186,1.1257126620321563,0.7791193181818182,1.3361201286315918,0.5590778097982709,StandardAE | s2345,2024-03-08 13:02:15.213455
42,validation,off,200,0.001,128,256,198,1.1103393417416196,0.7930871212121212,1.3025997877120972,0.5994236311239193,no_pareto | s2345,2024-03-08 13:02:42.310495
2024,validation,off,200,0.001,128,256,199,1.0906903274131543,0.8129734848484849,1.2960947751998901,0.6042267050912584,no_pareto | s2345,2024-03-08 13:02:42.310495
4042,validation,off,200,0.001,128,256,198,1.1020941770437993,0.8004261363636364,1.3048328161239624,0.5965417867435159,no_pareto | s2345,2024-03-08 13:02:42.310495
8096,validation,off,200,0.001,128,256,195,1.0977584701595884,0.8044507575757576,1.3266130685806274,0.5725264169068204,no_pareto | s2345,2024-03-08 13:02:42.310495
128000,validation,off,200,0.001,128,256,196,1.0936133139061206,0.8096590909090909,1.3241450786590576,0.5754082612872238,no_pareto | s2345,2024-03-08 13:02:42.310495
42,validation,off,200,0.001,128,256,196,1.0479025533705046,0.8562973484848485,1.286773443222046,0.6071085494716618,pca single_task_stacked | s2345,2024-03-08 13:03:11.076670
2024,validation,off,200,0.001,128,256,190,1.0358287944938198,0.868844696969697,1.2636440992355347,0.6349663784822286,pca single_task_stacked | s2345,2024-03-08 13:03:11.076670
4042,validation,off,200,0.001,128,256,195,1.0489530780098655,0.8546401515151515,1.2584776878356934,0.6407300672430355,pca single_task_stacked | s2345,2024-03-08 13:03:11.076670
8096,validation,off,200,0.001,128,256,187,1.039764839591402,0.8633996212121212,1.2996641397476196,0.6023054755043228,pca single_task_stacked | s2345,2024-03-08 13:03:11.076670
