seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
128000,validation,off,200,0.001,128,256,198,3.38349292501174,0.347714530217186,3.379441499710083,0.3518556792346984,p_decor | s2345,2024-03-08 15:06:20.491721
42,validation,off,200,0.001,128,256,199,2.9477437233677217,0.7838054768649669,3.0321452617645264,0.6986920192506422,p_minsg | s2345,2024-03-08 15:23:04.535517
2024,validation,off,200,0.001,128,256,198,2.9892235124189974,0.7421470727101039,3.0630264282226562,0.667631167143996,p_minsg | s2345,2024-03-08 15:23:04.535517
4042,validation,off,200,0.001,128,256,197,2.9747045785329385,0.7567309962228517,3.0516552925109863,0.679677581269007,p_minsg | s2345,2024-03-08 15:23:04.535517
8096,validation,off,200,0.001,128,256,199,2.9348434303254876,0.7969452313503306,3.0219368934631348,0.7092916826596593,p_minsg | s2345,2024-03-08 15:23:04.535517
128000,validation,off,200,0.001,128,256,198,2.9772976937442595,0.7542218484419263,3.05759596824646,0.6731819658094422,p_minsg | s2345,2024-03-08 15:23:04.535517
42,validation,off,200,0.001,128,256,194,2.931073469300671,0.8002773843248348,3.008065700531006,0.7229029495999292,p_ming | s2345,2024-03-08 15:39:18.946920
2024,validation,off,200,0.001,128,256,199,2.9283897804696117,0.8028585339943343,3.009286403656006,0.7213380967846703,p_ming | s2345,2024-03-08 15:39:18.946920
4042,validation,off,200,0.001,128,256,197,2.9335445279327623,0.7978434844192634,3.010205030441284,0.7207180607635301,p_ming | s2345,2024-03-08 15:39:18.946920
8096,validation,off,200,0.001,128,256,199,2.925536046735063,0.8058495632672332,3.002505302429199,0.728247069591662,p_ming | s2345,2024-03-08 15:39:18.946920
128000,validation,off,200,0.001,128,256,198,2.9400097301706487,0.7910581916902739,3.018057346343994,0.7127756945879713,p_ming | s2345,2024-03-08 15:39:18.946920
42,validation,off,200,0.001,128,256,199,2.923178679544595,0.8080807365439094,3.0111145973205566,0.7200094481679412,pareto | s2345,2024-03-08 15:55:35.273821
2024,validation,off,200,0.001,128,256,199,2.9140124778009113,0.8171998937677054,3.0054221153259277,0.725353568159674,pareto | s2345,2024-03-08 15:55:35.273821
4042,validation,off,200,0.001,128,256,199,2.9199070937235025,0.8114766288951841,3.0083680152893066,0.7223124391036051,pareto | s2345,2024-03-08 15:55:35.273821
8096,validation,off,200,0.001,128,256,195,2.923013246543459,0.8083020538243626,3.009511947631836,0.7215152499335675,pareto | s2345,2024-03-08 15:55:35.273821
128000,validation,off,200,0.001,128,256,196,2.912842128499709,0.8185844546742209,3.0019118785858154,0.7288966311376185,pareto | s2345,2024-03-08 15:55:35.273821
42,validation,off,200,0.001,128,256,196,2.93567481549761,0.7954435198300284,3.010836601257324,0.7200094481679412,p_recon | s2345,2024-03-08 16:12:03.197861
2024,validation,off,200,0.001,128,256,199,2.9326395736312505,0.7985983238904627,3.0076005458831787,0.7232867814225398,p_recon | s2345,2024-03-08 16:12:03.197861
4042,validation,off,200,0.001,128,256,198,2.9230598475822758,0.8079635859301227,3.0003209114074707,0.7301662287047153,p_recon | s2345,2024-03-08 16:12:03.197861
8096,validation,off,200,0.001,128,256,197,2.924512274429638,0.8067307011331445,3.001836061477661,0.7288671056128022,p_recon | s2345,2024-03-08 16:12:03.197861
128000,validation,off,200,0.001,128,256,196,2.936368886652254,0.794873701605288,3.010072946548462,0.7208361628627948,p_recon | s2345,2024-03-08 16:12:03.197861
