seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
42,validation,off,200,0.001,128,256,199,1.6051309802151716,0.8577124645892351,1.6812269687652588,0.779296701998878,VAE | s2345,2024-03-08 16:28:46.258217
2024,validation,off,200,0.001,128,256,197,1.6047942862407119,0.8577829910292729,1.6811915636062622,0.7794148040981429,VAE | s2345,2024-03-08 16:28:46.258217
4042,validation,off,200,0.001,128,256,197,1.6062703050454907,0.856217245042493,1.6828348636627197,0.7777318491836193,VAE | s2345,2024-03-08 16:28:46.258217
8096,validation,off,200,0.001,128,256,198,1.6056922642660096,0.8571001534466478,1.674445390701294,0.7863237769051344,VAE | s2345,2024-03-08 16:28:46.258217
128000,validation,off,200,0.001,128,256,199,1.6054452662202296,0.8572444523135033,1.6792551279067993,0.7811568100622989,VAE | s2345,2024-03-08 16:28:46.258217
42,validation,off,200,0.001,128,256,198,1.708980349350696,0.7512744924457034,1.733352780342102,0.7259440786559981,p_link | s2345,2024-03-08 16:44:57.984916
2024,validation,off,200,0.001,128,256,198,1.7076675154557197,0.7528906987724268,1.7307524681091309,0.7299300245061856,p_link | s2345,2024-03-08 16:44:57.984916
4042,validation,off,200,0.001,128,256,199,1.7072016120069538,0.7535652738432483,1.7309600114822388,0.7291328353361481,p_link | s2345,2024-03-08 16:44:57.984916
8096,validation,off,200,0.001,128,256,194,1.7095440871542191,0.7506382790368272,1.72173273563385,0.7385810032773332,p_link | s2345,2024-03-08 16:44:57.984916
128000,validation,off,200,0.001,128,256,197,1.70890489853813,0.7518325070821529,1.7304905652999878,0.7294280905843101,p_link | s2345,2024-03-08 16:44:57.984916
42,validation,off,200,0.001,128,256,191,1.7228683268157123,0.7378901085930123,1.734880805015564,0.7258259765567333,StandardAE | s2345,2024-03-08 17:00:32.690243
2024,validation,off,200,0.001,128,256,190,1.7857105542850225,0.6750466241737488,1.80498206615448,0.6554666509197201,StandardAE | s2345,2024-03-08 17:00:32.690243
4042,validation,off,200,0.001,128,256,194,1.718035519854768,0.7427018413597734,1.7520239353179932,0.7088192742626,StandardAE | s2345,2024-03-08 17:00:32.690243
8096,validation,off,200,0.001,128,256,193,1.7191491839568271,0.7415648607176583,1.7371758222579956,0.7237887153444152,StandardAE | s2345,2024-03-08 17:00:32.690243
128000,validation,off,200,0.001,128,256,0,2.3609407828369715,0.09985688149197355,2.361100912094116,0.10006200360211402,StandardAE | s2345,2024-03-08 17:00:32.690243
42,validation,off,200,0.001,128,256,199,1.5523325990572416,0.9088220018885741,1.6392487287521362,0.8213705748619682,no_pareto | s2345,2024-03-08 17:16:46.365894
2024,validation,off,200,0.001,128,256,197,1.5526121603755934,0.9087163597733712,1.6460704803466797,0.8145501786294251,no_pareto | s2345,2024-03-08 17:16:46.365894
4042,validation,off,200,0.001,128,256,197,1.5530604438133349,0.9081285410764872,1.6417096853256226,0.8190085328766719,no_pareto | s2345,2024-03-08 17:16:46.365894
8096,validation,off,200,0.001,128,256,199,1.5513069813154687,0.9097999291784702,1.635666012763977,0.8242050252443237,no_pareto | s2345,2024-03-08 17:16:46.365894
128000,validation,off,200,0.001,128,256,197,1.5552435104750146,0.9059900259678942,1.6390727758407593,0.8214591514364168,no_pareto | s2345,2024-03-08 17:16:46.365894
42,validation,off,200,0.001,128,256,191,1.5260217866321235,0.9350793791312559,1.6136479377746582,0.8470282559272491,pca single_task_stacked | s2345,2024-03-08 17:33:07.123018
2024,validation,off,200,0.001,128,256,198,1.5258590837375976,0.9352458097261568,1.6139596700668335,0.8469101538279843,pca single_task_stacked | s2345,2024-03-08 17:33:07.123018
4042,validation,off,200,0.001,128,256,199,1.5260574451812154,0.935048984891407,1.6112252473831177,0.849035991614751,pca single_task_stacked | s2345,2024-03-08 17:33:07.123018
8096,validation,off,200,0.001,128,256,197,1.5241256198081574,0.936982707743154,1.613242745399475,0.847293985650595,pca single_task_stacked | s2345,2024-03-08 17:33:07.123018
128000,validation,off,200,0.001,128,256,197,1.5259441804840836,0.9351965297450424,1.609452247619629,0.8511323038767014,pca single_task_stacked | s2345,2024-03-08 17:33:07.123018
42,validation,off,200,0.001,128,256,199,1.968590995295077,0.49261301935788476,1.9817231893539429,0.478106823348785,p_decor | s2345,2024-03-08 17:49:54.338168
2024,validation,off,200,0.001,128,256,199,1.9888942082948118,0.4722476983002833,2.005687952041626,0.4520357849360772,p_decor | s2345,2024-03-08 17:49:54.338168
4042,validation,off,200,0.001,128,256,198,2.0192439506591997,0.4426558073654391,2.0285964012145996,0.43248988750775047,p_decor | s2345,2024-03-08 17:49:54.338168
8096,validation,off,200,0.001,128,256,199,2.057936651848531,0.4049324244570349,2.058288812637329,0.4035548731878709,p_decor | s2345,2024-03-08 17:49:54.338168
128000,validation,off,200,0.001,128,256,195,1.9467134336123948,0.5153479107648725,1.9588921070098877,0.501313885854321,p_decor | s2345,2024-03-08 17:49:54.338168
42,validation,off,200,0.001,128,256,196,1.5728256829624698,0.8884829438149198,1.6673132181167603,0.7932622752369424,p_minsg | s2345,2024-03-08 18:06:27.896967
2024,validation,off,200,0.001,128,256,197,1.573415457695807,0.8879199126534467,1.6699024438858032,0.790900233251646,p_minsg | s2345,2024-03-08 18:06:27.896967
4042,validation,off,200,0.001,128,256,199,1.5737124930247595,0.8876460694050992,1.6718355417251587,0.7883019870678202,p_minsg | s2345,2024-03-08 18:06:27.896967
8096,validation,off,200,0.001,128,256,198,1.5667316790905845,0.8945848087818696,1.6594434976577759,0.8012046414125011,p_minsg | s2345,2024-03-08 18:06:27.896967
128000,validation,off,200,0.001,128,256,198,1.5750780517588931,0.8863329202077431,1.6660600900650024,0.7945909238536715,p_minsg | s2345,2024-03-08 18:06:27.896967
42,validation,off,200,0.001,128,256,198,1.5538131556947687,0.9074032105760151,1.637986660003662,0.8225515958546163,p_ming | s2345,2024-03-08 18:22:39.652222
2024,validation,off,200,0.001,128,256,199,1.553535620146365,0.9077030217186025,1.6355115175247192,0.824972688889545,p_ming | s2345,2024-03-08 18:22:39.652222
4042,validation,off,200,0.001,128,256,199,1.5518066135637032,0.90954261095373,1.633545160293579,0.8273642563996575,p_ming | s2345,2024-03-08 18:22:39.652222
8096,validation,off,200,0.001,128,256,198,1.553433977060435,0.9077670561850802,1.6368517875671387,0.8237030913224482,p_ming | s2345,2024-03-08 18:22:39.652222
128000,validation,off,200,0.001,128,256,197,1.5576210975421838,0.9036186850802644,1.6351823806762695,0.8252088930880747,p_ming | s2345,2024-03-08 18:22:39.652222
42,validation,off,200,0.001,128,256,198,1.5500788887904655,0.9110664542020774,1.636738896369934,0.8238802444713454,pareto | s2345,2024-03-08 18:38:54.441354
2024,validation,off,200,0.001,128,256,196,1.5525689521299655,0.9085933073654391,1.6440091133117676,0.8159378782957867,pareto | s2345,2024-03-08 18:38:54.441354
4042,validation,off,200,0.001,128,256,194,1.5525415708030361,0.9087187204910293,1.64271080493927,0.8177389353095751,pareto | s2345,2024-03-08 18:38:54.441354
8096,validation,off,200,0.001,128,256,199,1.553260755719049,0.9078883380547687,1.6381235122680664,0.8225811213794325,pareto | s2345,2024-03-08 18:38:54.441354
128000,validation,off,200,0.001,128,256,194,1.5516482271936505,0.9095319877242682,1.6363167762756348,0.8242640762939561,pareto | s2345,2024-03-08 18:38:54.441354
42,validation,off,200,0.001,128,256,199,1.5547146212953347,0.9064571529745042,1.6323908567428589,0.8281023945200626,p_recon | s2345,2024-03-08 18:55:07.321626
2024,validation,off,200,0.001,128,256,195,1.5538280033862624,0.9073211756373938,1.6358964443206787,0.8248841123150964,p_recon | s2345,2024-03-08 18:55:07.321626
4042,validation,off,200,0.001,128,256,197,1.5546098339658958,0.9065958451369217,1.6355724334716797,0.8244412294428534,p_recon | s2345,2024-03-08 18:55:07.321626
8096,validation,off,200,0.001,128,256,199,1.5549221851557802,0.9063169853635505,1.6318129301071167,0.8288110071156515,p_recon | s2345,2024-03-08 18:55:07.321626
128000,validation,off,200,0.001,128,256,197,1.5554207424941886,0.9056916902738433,1.6298571825027466,0.8310254214768668,p_recon | s2345,2024-03-08 18:55:07.321626
