seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
8096,validation,off,200,0.001,128,256,198,1.612499587237835,0.8453776041666666,2.007819890975952,0.44802631578947366,p_minsg | s2345,2024-03-08 19:45:26.216814
128000,validation,off,200,0.001,128,256,198,1.6045801465710003,0.8533528645833334,1.995054006576538,0.46578947368421053,p_minsg | s2345,2024-03-08 19:45:26.216814
42,validation,off,200,0.001,128,256,199,1.7468215078115463,0.71484375,2.084613084793091,0.3684210526315789,p_ming | s2345,2024-03-08 19:46:09.346490
2024,validation,off,200,0.001,128,256,199,1.7443017015854518,0.7195638020833334,2.0846893787384033,0.3671052631578947,p_ming | s2345,2024-03-08 19:46:09.346490
4042,validation,off,200,0.001,128,256,199,1.7459632257620494,0.71630859375,2.0922958850860596,0.3618421052631579,p_ming | s2345,2024-03-08 19:46:09.346490
8096,validation,off,200,0.001,128,256,199,1.7412966067592304,0.7220052083333334,2.096345901489258,0.3526315789473684,p_ming | s2345,2024-03-08 19:46:09.346490
128000,validation,off,200,0.001,128,256,199,1.7519260520736377,0.71142578125,2.095193862915039,0.3605263157894737,p_ming | s2345,2024-03-08 19:46:09.346490
42,validation,off,200,0.001,128,256,198,1.6218201344211896,0.8362630208333334,1.9413820505142212,0.5164473684210527,pareto | s2345,2024-03-08 19:46:52.095392
2024,validation,off,200,0.001,128,256,199,1.6347345411777496,0.8229166666666666,1.9276506900787354,0.5289473684210526,pareto | s2345,2024-03-08 19:46:52.095392
4042,validation,off,200,0.001,128,256,198,1.6416896283626556,0.81591796875,1.9337939023971558,0.5230263157894737,pareto | s2345,2024-03-08 19:46:52.095392
8096,validation,off,200,0.001,128,256,197,1.6397998953859012,0.8180338541666666,1.9425849914550781,0.5118421052631579,pareto | s2345,2024-03-08 19:46:52.095392
128000,validation,off,200,0.001,128,256,198,1.6311379795273144,0.82666015625,1.920363426208496,0.5348684210526315,pareto | s2345,2024-03-08 19:46:52.095392
42,validation,off,200,0.001,128,256,199,1.679793044924736,0.7760416666666666,2.1084370613098145,0.3480263157894737,p_recon | s2345,2024-03-08 19:47:36.607617
2024,validation,off,200,0.001,128,256,199,1.6689072052637737,0.7869466145833334,2.0860865116119385,0.3684210526315789,p_recon | s2345,2024-03-08 19:47:36.607617
4042,validation,off,200,0.001,128,256,199,1.656703641017278,0.7998046875,2.0902414321899414,0.3638157894736842,p_recon | s2345,2024-03-08 19:47:36.607617
8096,validation,off,200,0.001,128,256,197,1.6673595905303955,0.78857421875,2.100468635559082,0.35526315789473684,p_recon | s2345,2024-03-08 19:47:36.607617
128000,validation,off,200,0.001,128,256,197,1.6573135529955227,0.798828125,2.0934529304504395,0.3611842105263158,p_recon | s2345,2024-03-08 19:47:36.607617
