seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
42,validation,off,200,0.001,128,256,197,1.0194079319636027,0.8852011494252873,1.170952320098877,0.7346491228070176,VAE | s2345,2024-03-08 19:29:12.166636
2024,validation,off,200,0.001,128,256,184,1.0117515842119853,0.8927083333333333,1.1797910928726196,0.7214912280701754,VAE | s2345,2024-03-08 19:29:12.166636
4042,validation,off,200,0.001,128,256,190,1.0179619471232095,0.8867636494252873,1.1707472801208496,0.7324561403508771,VAE | s2345,2024-03-08 19:29:12.166636
8096,validation,off,200,0.001,128,256,179,1.0170732259750366,0.8872844827586206,1.1825721263885498,0.7236842105263158,VAE | s2345,2024-03-08 19:29:12.166636
128000,validation,off,200,0.001,128,256,192,1.0143420696258545,0.8911458333333333,1.1930363178253174,0.7127192982456141,VAE | s2345,2024-03-08 19:29:12.166636
42,validation,off,200,0.001,128,256,193,1.1694695154825847,0.747790948275862,1.2839878797531128,0.6228070175438597,p_link | s2345,2024-03-08 19:29:24.789465
2024,validation,off,200,0.001,128,256,191,1.1977308750152589,0.7145474137931035,1.2906639575958252,0.618421052631579,p_link | s2345,2024-03-08 19:29:24.789465
4042,validation,off,200,0.001,128,256,185,1.191203244527181,0.7260057471264367,1.2741689682006836,0.6381578947368421,p_link | s2345,2024-03-08 19:29:24.789465
8096,validation,off,200,0.001,128,256,196,1.1813573996225992,0.7372485632183907,1.2546546459197998,0.6535087719298246,p_link | s2345,2024-03-08 19:29:24.789465
128000,validation,off,200,0.001,128,256,197,1.1868883450826009,0.7265265804597701,1.298356533050537,0.6118421052631579,p_link | s2345,2024-03-08 19:29:24.789465
42,validation,off,200,0.001,128,256,199,1.0482932885487874,0.8570761494252873,1.1845874786376953,0.7149122807017544,StandardAE | s2345,2024-03-08 19:29:37.476039
2024,validation,off,200,0.001,128,256,184,1.058160424232483,0.846875,1.2094134092330933,0.6907894736842105,StandardAE | s2345,2024-03-08 19:29:37.476039
4042,validation,off,200,0.001,128,256,175,1.0624903440475464,0.8435344827586206,1.1923810243606567,0.7105263157894737,StandardAE | s2345,2024-03-08 19:29:37.476039
8096,validation,off,200,0.001,128,256,199,1.0549094994862875,0.8495689655172414,1.197416067123413,0.7017543859649122,StandardAE | s2345,2024-03-08 19:29:37.476039
128000,validation,off,200,0.001,128,256,188,1.0482006271680195,0.8596803160919539,1.1947107315063477,0.7083333333333334,StandardAE | s2345,2024-03-08 19:29:37.476039
