seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
8096,validation,off,200,0.001,128,256,193,1.519648536046346,0.9421875,1.5851948261260986,0.875,p_minsg | s2345,2024-03-08 19:32:37.203008
128000,validation,off,200,0.001,128,256,184,1.5171501477559408,0.9447916666666667,1.6204729080200195,0.8377192982456141,p_minsg | s2345,2024-03-08 19:32:37.203008
42,validation,off,200,0.001,128,256,193,1.5095440864562988,0.953125,1.5798383951187134,0.8793859649122807,p_ming | s2345,2024-03-08 19:32:50.179241
2024,validation,off,200,0.001,128,256,177,1.5079294125239053,0.9541666666666667,1.5761561393737793,0.8881578947368421,p_ming | s2345,2024-03-08 19:32:50.179241
4042,validation,off,200,0.001,128,256,175,1.5088853041330974,0.9541666666666667,1.5676323175430298,0.8947368421052632,p_ming | s2345,2024-03-08 19:32:50.179241
8096,validation,off,200,0.001,128,256,192,1.5075878779093423,0.9546875,1.5620906352996826,0.8991228070175439,p_ming | s2345,2024-03-08 19:32:50.179241
128000,validation,off,200,0.001,128,256,178,1.5041308641433715,0.9578125,1.5890918970108032,0.8771929824561403,p_ming | s2345,2024-03-08 19:32:50.179241
42,validation,off,200,0.001,128,256,190,1.5012539863586425,0.9604166666666667,1.5586012601852417,0.9035087719298246,pareto | s2345,2024-03-08 19:33:02.799262
2024,validation,off,200,0.001,128,256,196,1.4967872142791747,0.9645833333333333,1.5783450603485107,0.8837719298245614,pareto | s2345,2024-03-08 19:33:02.799262
4042,validation,off,200,0.001,128,256,173,1.4998584270477295,0.9619791666666667,1.5740282535552979,0.881578947368421,pareto | s2345,2024-03-08 19:33:02.799262
8096,validation,off,200,0.001,128,256,196,1.4981906572977701,0.9630208333333333,1.554540991783142,0.9078947368421053,pareto | s2345,2024-03-08 19:33:02.799262
128000,validation,off,200,0.001,128,256,175,1.4961586952209474,0.9651041666666667,1.5818467140197754,0.881578947368421,pareto | s2345,2024-03-08 19:33:02.799262
42,validation,off,200,0.001,128,256,180,1.505861266454061,0.9552083333333333,1.5412049293518066,0.9254385964912281,p_recon | s2345,2024-03-08 19:33:15.475741
2024,validation,off,200,0.001,128,256,192,1.4982873360315958,0.9630208333333333,1.5594961643218994,0.9013157894736842,p_recon | s2345,2024-03-08 19:33:15.475741
4042,validation,off,200,0.001,128,256,184,1.5054245392481487,0.9557291666666666,1.547379732131958,0.9166666666666666,p_recon | s2345,2024-03-08 19:33:15.475741
8096,validation,off,200,0.001,128,256,197,1.5016523440678915,0.959375,1.5415633916854858,0.9210526315789473,p_recon | s2345,2024-03-08 19:33:15.475741
128000,validation,off,200,0.001,128,256,189,1.4997113227844239,0.9614583333333333,1.561558485031128,0.8969298245614035,p_recon | s2345,2024-03-08 19:33:15.475741
