seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
42,validation,off,200,0.001,128,256,192,1.5330345976737239,0.9271673387096774,1.6973897218704224,0.7639452332657201,VAE | s2345,2024-03-08 12:45:14.312079
2024,validation,off,200,0.001,128,256,199,1.5324429667765094,0.9277973790322581,1.6885716915130615,0.7733265720081136,VAE | s2345,2024-03-08 12:45:14.312079
4042,validation,off,200,0.001,128,256,199,1.5315668804030265,0.9287533022803115,1.6851215362548828,0.7761156186612576,VAE | s2345,2024-03-08 12:45:14.312079
8096,validation,off,200,0.001,128,256,199,1.5297261447675767,0.930632560483871,1.6948000192642212,0.7636916835699797,VAE | s2345,2024-03-08 12:45:14.312079
128000,validation,off,200,0.001,128,256,195,1.5329849325841474,0.9273932842046719,1.6946691274642944,0.7697768762677485,VAE | s2345,2024-03-08 12:45:14.312079
42,validation,off,200,0.001,128,256,199,1.7861905415211954,0.6826182737764183,1.8301079273223877,0.6290567951318459,p_link | s2345,2024-03-08 12:46:59.041504
2024,validation,off,200,0.001,128,256,196,1.7849211202513786,0.6834851223581757,1.8400002717971802,0.6204361054766734,p_link | s2345,2024-03-08 12:46:59.041504
4042,validation,off,200,0.001,128,256,197,1.7788354658311414,0.6899788827864294,1.841582179069519,0.6206896551724138,p_link | s2345,2024-03-08 12:46:59.041504
8096,validation,off,200,0.001,128,256,195,1.789169837390223,0.6784078663793103,1.8371076583862305,0.6237322515212982,p_link | s2345,2024-03-08 12:46:59.041504
128000,validation,off,200,0.001,128,256,198,1.7889766183591658,0.6792747149610678,1.833106279373169,0.6290567951318459,p_link | s2345,2024-03-08 12:46:59.041504
42,validation,off,200,0.001,128,256,190,1.5790972171291229,0.8828233627641824,1.6967377662658691,0.7634381338742393,StandardAE | s2345,2024-03-08 12:48:44.181796
2024,validation,off,200,0.001,128,256,189,1.5748383547029188,0.8874226571190211,1.685672402381897,0.776369168356998,StandardAE | s2345,2024-03-08 12:48:44.181796
4042,validation,off,200,0.001,128,256,192,1.5750245865314239,0.8871076369577308,1.6982743740081787,0.7614097363083164,StandardAE | s2345,2024-03-08 12:48:44.181796
8096,validation,off,200,0.001,128,256,196,1.5754469575420502,0.8866774714961068,1.7115551233291626,0.7484787018255578,StandardAE | s2345,2024-03-08 12:48:44.181796
128000,validation,off,200,0.001,128,256,197,1.570216852811075,0.8920067436040044,1.690171480178833,0.7712981744421906,StandardAE | s2345,2024-03-08 12:48:44.181796
42,validation,off,200,0.001,128,256,199,1.5143779641197574,0.9465095766129032,1.631331443786621,0.8268255578093306,no_pareto | s2345,2024-03-08 12:50:31.011810
2024,validation,off,200,0.001,128,256,183,1.517367878267842,0.9431703629032258,1.6339373588562012,0.8265720081135902,no_pareto | s2345,2024-03-08 12:50:31.011810
4042,validation,off,200,0.001,128,256,198,1.517995281565574,0.9430812882369299,1.6387890577316284,0.8217545638945233,no_pareto | s2345,2024-03-08 12:50:31.011810
8096,validation,off,200,0.001,128,256,199,1.5216155484799416,0.9393010463014461,1.637817144393921,0.8232758620689655,no_pareto | s2345,2024-03-08 12:50:31.011810
128000,validation,off,200,0.001,128,256,199,1.5195583835724862,0.9411020926028921,1.63938570022583,0.8217545638945233,no_pareto | s2345,2024-03-08 12:50:31.011810
42,validation,off,200,0.001,128,256,193,1.4977770418890062,0.9630796370967742,1.6425275802612305,0.8179513184584178,pca single_task_stacked | s2345,2024-03-08 12:52:17.339140
2024,validation,off,200,0.001,128,256,198,1.5018237867662985,0.958984375,1.6432627439498901,0.8174442190669371,pca single_task_stacked | s2345,2024-03-08 12:52:17.339140
4042,validation,off,200,0.001,128,256,188,1.4996397139564637,0.9611895161290323,1.6487120389938354,0.8103448275862069,pca single_task_stacked | s2345,2024-03-08 12:52:17.339140
