seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
42,validation,off,200,0.001,128,256,199,0.6260272855720213,0.9258442540322581,0.695966899394989,0.8529411764705882,p_ming | s2345,2024-03-08 12:40:08.984804
2024,validation,off,200,0.001,128,256,195,0.6298819386189983,0.9220748748609566,0.6963933706283569,0.8531947261663286,p_ming | s2345,2024-03-08 12:40:08.984804
4042,validation,off,200,0.001,128,256,184,0.6278872941770861,0.9241540079254728,0.7033118605613708,0.8460953346855984,p_ming | s2345,2024-03-08 12:40:08.984804
8096,validation,off,200,0.001,128,256,190,0.6271175247046256,0.9248991935483871,0.6999683380126953,0.8471095334685599,p_ming | s2345,2024-03-08 12:40:08.984804
128000,validation,off,200,0.001,128,256,190,0.6256199950172056,0.9262222782258065,0.6994380950927734,0.8483772819472617,p_ming | s2345,2024-03-08 12:40:08.984804
42,validation,off,200,0.001,128,256,198,0.6076261261778493,0.9437113285595106,0.6939325332641602,0.8557302231237323,pareto | s2345,2024-03-08 12:41:49.383815
2024,validation,off,200,0.001,128,256,193,0.6056234875032979,0.9456644535595106,0.6907138228416443,0.8575050709939148,pareto | s2345,2024-03-08 12:41:49.383815
4042,validation,off,200,0.001,128,256,181,0.6060626987488039,0.9451864919354839,0.6953148245811462,0.8544624746450304,pareto | s2345,2024-03-08 12:41:49.383815
8096,validation,off,200,0.001,128,256,165,0.6084251773934211,0.9428553427419355,0.6897944808006287,0.8597870182555781,pareto | s2345,2024-03-08 12:41:49.383815
128000,validation,off,200,0.001,128,256,189,0.6065827478324214,0.9447454637096774,0.6964626908302307,0.8531947261663286,pareto | s2345,2024-03-08 12:41:49.383815
42,validation,off,200,0.001,128,256,194,0.6013829703292539,0.9499117943548387,0.7349889278411865,0.8141480730223124,p_recon | s2345,2024-03-08 12:43:29.826690
2024,validation,off,200,0.001,128,256,196,0.5994203321395382,0.9517389112903226,0.7288974523544312,0.8187119675456389,p_recon | s2345,2024-03-08 12:43:29.826690
4042,validation,off,200,0.001,128,256,187,0.6071625895077183,0.9440524193548387,0.7421707510948181,0.8057809330628803,p_recon | s2345,2024-03-08 12:43:29.826690
8096,validation,off,200,0.001,128,256,194,0.6028037124103115,0.9484366309788654,0.7365030646324158,0.8116125760649088,p_recon | s2345,2024-03-08 12:43:29.826690
128000,validation,off,200,0.001,128,256,184,0.6029755151079547,0.948210685483871,0.7383862733840942,0.8075557809330629,p_recon | s2345,2024-03-08 12:43:29.826690
